root,session_date,morning_first_timestamp,morning_last_timestamp,morning_open,morning_high,morning_low,morning_close,morning_volume,morning_pv,morning_bar_count,morning_vwap,lunch_first_timestamp,lunch_last_timestamp,lunch_open,lunch_high,lunch_low,lunch_close,lunch_volume,lunch_pv,lunch_bar_count,lunch_vwap,cohort,morning_range,morning_reference_median_20,morning_range_ratio,morning_state,morning_range_ratio_bin,lunch_range,lunch_range_div_morning_range,lunch_range_contraction,lunch_trendiness,lunch_signed_trendiness,morning_signed_direction,lunch_signed_direction,trend_continuation_failure,new_high_or_low_during_lunch,close_location_within_lunch_range,vwap_cross,vwap_touch_after_morning_extension,year,month,week
MNQ,2023-01-17,2023-01-17 14:30:00+00:00,2023-01-17 16:29:00+00:00,11598.5,11685.0,11549.25,11582.75,408375,4742796079.916667,120,11613.825723701664,2023-01-17 16:30:00+00:00,2023-01-17 18:59:00+00:00,11582.75,11649.75,11579.75,11645.0,175054,2033854006.75,150,11618.43777777143,primary_2023_2025,135.75,,,unclassified,,70.0,0.5156537753222836,False,0.8892857142857142,0.8892857142857142,-1,1,True,False,0.9321428571428572,True,True,2023,2023-01,2023-W03
MNQ,2023-01-18,2023-01-18 14:30:00+00:00,2023-01-18 16:29:00+00:00,11694.75,11759.5,11541.75,11564.25,505892,5902260212.416667,120,11667.03607176367,2023-01-18 16:30:00+00:00,2023-01-18 18:59:00+00:00,11563.75,11563.75,11483.25,11524.75,278389,3208540230.5,150,11525.384374023399,primary_2023_2025,217.75,,,unclassified,,80.5,0.36969001148105624,True,0.484472049689441,-0.484472049689441,-1,-1,False,True,0.515527950310559,False,False,2023,2023-01,2023-W03
MNQ,2023-01-19,2023-01-19 14:30:00+00:00,2023-01-19 16:29:00+00:00,11407.5,11446.75,11321.25,11331.75,429895,4891683606.916667,120,11378.786929172627,2023-01-19 16:30:00+00:00,2023-01-19 18:59:00+00:00,11332.0,11426.0,11308.5,11396.5,247225,2807963841.5,150,11357.928370917181,primary_2023_2025,125.5,,,unclassified,,117.5,0.9362549800796812,False,0.548936170212766,0.548936170212766,-1,1,True,True,0.7489361702127659,True,True,2023,2023-01,2023-W03
MNQ,2023-01-20,2023-01-20 14:30:00+00:00,2023-01-20 16:29:00+00:00,11428.25,11537.5,11383.0,11536.25,369197,4231476805.0,120,11461.297911413149,2023-01-20 16:30:00+00:00,2023-01-20 18:59:00+00:00,11536.5,11604.5,11506.25,11599.25,240622,2777531232.6666665,150,11543.130855311096,primary_2023_2025,154.5,,,unclassified,,98.25,0.6359223300970874,False,0.638676844783715,0.638676844783715,1,1,False,True,0.9465648854961832,False,False,2023,2023-01,2023-W03
MNQ,2023-01-23,2023-01-23 14:30:00+00:00,2023-01-23 16:29:00+00:00,11704.0,11957.25,11671.75,11911.25,414829,4905503070.083333,120,11825.361944520111,2023-01-23 16:30:00+00:00,2023-01-23 18:59:00+00:00,11911.5,11983.0,11905.0,11958.5,210588,2514737444.75,150,11941.504001889945,primary_2023_2025,285.5,,,unclassified,,78.0,0.2732049036777583,True,0.6025641025641025,0.6025641025641025,1,1,False,True,0.6858974358974359,False,False,2023,2023-01,2023-W04
MNQ,2023-01-24,2023-01-24 14:30:00+00:00,2023-01-24 16:29:00+00:00,11860.0,11951.75,11838.0,11936.75,414720,4933050911.666667,120,11894.895138085134,2023-01-24 16:30:00+00:00,2023-01-24 18:59:00+00:00,11936.75,11938.75,11872.5,11922.25,194501,2316916866.3333335,150,11912.10773380771,primary_2023_2025,113.75,,,unclassified,,66.25,0.5824175824175825,False,0.2188679245283019,-0.2188679245283019,1,-1,True,False,0.7509433962264151,True,True,2023,2023-01,2023-W04
MNQ,2023-01-25,2023-01-25 14:30:00+00:00,2023-01-25 16:29:00+00:00,11712.5,11744.0,11604.5,11724.25,485663,5665605252.083333,120,11665.713163414412,2023-01-25 16:30:00+00:00,2023-01-25 18:59:00+00:00,11724.25,11835.75,11719.5,11817.5,253852,2987711386.5,150,11769.501073460126,primary_2023_2025,139.5,,,unclassified,,116.25,0.8333333333333334,False,0.8021505376344086,0.8021505376344086,1,1,False,True,0.843010752688172,False,False,2023,2023-01,2023-W04
MNQ,2023-01-26,2023-01-26 14:30:00+00:00,2023-01-26 16:29:00+00:00,12017.75,12075.0,11904.0,11946.0,459060,5503028508.916667,120,11987.601857963375,2023-01-26 16:30:00+00:00,2023-01-26 18:59:00+00:00,11945.75,12046.75,11934.25,12027.75,219083,2627173260.5,150,11991.680141772753,primary_2023_2025,171.0,,,unclassified,,112.5,0.6578947368421053,False,0.7288888888888889,0.7288888888888889,-1,1,True,False,0.8311111111111111,True,True,2023,2023-01,2023-W04
MNQ,2023-01-27,2023-01-27 14:30:00+00:00,2023-01-27 16:29:00+00:00,12047.0,12192.5,12041.75,12157.75,433493,5259684245.166667,120,12133.262232992613,2023-01-27 16:30:00+00:00,2023-01-27 18:59:00+00:00,12158.25,12263.25,12152.25,12256.0,268881,3284173487.5833335,150,12214.226693531093,primary_2023_2025,150.75,,,unclassified,,111.0,0.736318407960199,False,0.8806306306306306,0.8806306306306306,1,1,False,True,0.9346846846846847,False,False,2023,2023-01,2023-W04
MNQ,2023-01-30,2023-01-30 14:30:00+00:00,2023-01-30 16:29:00+00:00,12082.75,12143.5,11982.5,12055.0,435731,5257625907.25,120,12066.21954198806,2023-01-30 16:30:00+00:00,2023-01-30 18:59:00+00:00,12055.25,12071.5,11997.75,12021.25,237495,2858435467.0833335,150,12035.771140795947,primary_2023_2025,161.0,,,unclassified,,73.75,0.4580745341614907,True,0.4610169491525424,-0.4610169491525424,-1,-1,False,False,0.31864406779661014,True,True,2023,2023-01,2023-W05
MNQ,2023-01-31,2023-01-31 14:30:00+00:00,2023-01-31 16:29:00+00:00,11974.25,12092.25,11969.25,12083.75,403714,4858988176.833333,120,12035.718793089496,2023-01-31 16:30:00+00:00,2023-01-31 18:59:00+00:00,12083.75,12101.75,12042.25,12095.25,165483,1998555024.4166667,150,12077.101722936293,primary_2023_2025,123.0,157.75,0.7797147385103012,standard,0_7_to_1_0,59.5,0.483739837398374,True,0.19327731092436976,0.19327731092436976,1,1,False,True,0.8907563025210085,False,False,2023,2023-01,2023-W05
MNQ,2023-02-01,2023-02-01 14:30:00+00:00,2023-02-01 16:29:00+00:00,12143.75,12157.75,12076.75,12130.25,279327,3386815907.1666665,120,12124.914194355242,2023-02-01 16:30:00+00:00,2023-02-01 18:59:00+00:00,12130.25,12162.5,12097.25,12135.25,119288,1446430364.0,150,12125.531185031185,primary_2023_2025,81.0,152.625,0.5307125307125307,standard,le_0_7,65.25,0.8055555555555556,False,0.07662835249042145,0.07662835249042145,-1,1,True,True,0.5823754789272031,True,True,2023,2023-02,2023-W05
MNQ,2023-02-02,2023-02-02 14:30:00+00:00,2023-02-02 16:29:00+00:00,12681.5,12831.5,12647.5,12809.25,434683,5537620082.666667,120,12739.444796936312,2023-02-02 16:30:00+00:00,2023-02-02 18:59:00+00:00,12809.25,12927.25,12771.25,12927.25,233136,2991914658.0,150,12833.344734403952,primary_2023_2025,184.0,145.125,1.2678725236864772,standard,1_0_to_1_3,156.0,0.8478260869565217,False,0.7564102564102564,0.7564102564102564,1,1,False,True,1.0,False,False,2023,2023-02,2023-W05
MNQ,2023-02-03,2023-02-03 14:30:00+00:00,2023-02-03 16:29:00+00:00,12574.5,12857.25,12558.25,12840.5,533659,6798821576.25,120,12740.01108619924,2023-02-03 16:30:00+00:00,2023-02-03 18:59:00+00:00,12841.25,12877.75,12617.25,12674.75,304584,3886251354.5,150,12759.210446051007,primary_2023_2025,299.0,152.625,1.959049959049959,exhaustion,1_5_to_2_0,260.5,0.8712374581939799,False,0.6391554702495201,-0.6391554702495201,1,-1,True,True,0.22072936660268713,True,True,2023,2023-02,2023-W05
MNQ,2023-02-06,2023-02-06 14:30:00+00:00,2023-02-06 16:29:00+00:00,12509.0,12598.25,12456.5,12591.5,408786,5124800419.666667,120,12536.633885863672,2023-02-06 16:30:00+00:00,2023-02-06 18:59:00+00:00,12591.25,12608.75,12502.25,12529.25,196446,2464268509.6666665,150,12544.253940862458,primary_2023_2025,141.75,152.625,0.9287469287469288,standard,0_7_to_1_0,106.5,0.7513227513227513,False,0.5821596244131455,-0.5821596244131455,1,-1,True,True,0.2535211267605634,True,True,2023,2023-02,2023-W06
MNQ,2023-02-07,2023-02-07 14:30:00+00:00,2023-02-07 16:29:00+00:00,12504.0,12568.25,12477.0,12558.0,327537,4099805260.25,120,12517.075201427626,2023-02-07 16:30:00+00:00,2023-02-07 18:59:00+00:00,12558.25,12778.25,12459.25,12514.25,438871,5530090213.333333,150,12600.719148299462,primary_2023_2025,91.25,146.25,0.6239316239316239,standard,le_0_7,319.0,3.495890410958904,False,0.13793103448275862,-0.13793103448275862,1,-1,True,True,0.1724137931034483,True,True,2023,2023-02,2023-W06
MNQ,2023-02-08,2023-02-08 14:30:00+00:00,2023-02-08 16:29:00+00:00,12713.75,12752.25,12519.25,12535.25,411226,5204929558.666667,120,12657.102320054342,2023-02-08 16:30:00+00:00,2023-02-08 18:59:00+00:00,12535.25,12623.0,12517.25,12567.25,231754,2912497639.5833335,150,12567.19469602826,primary_2023_2025,233.0,140.625,1.6568888888888889,exhaustion,1_5_to_2_0,105.75,0.453862660944206,True,0.30260047281323876,0.30260047281323876,-1,1,True,True,0.4728132387706856,False,False,2023,2023-02,2023-W06
MNQ,2023-02-09,2023-02-09 14:30:00+00:00,2023-02-09 16:29:00+00:00,12722.75,12729.5,12565.5,12580.0,420809,5324208042.583333,120,12652.315046929445,2023-02-09 16:30:00+00:00,2023-02-09 18:59:00+00:00,12580.25,12615.5,12491.0,12504.0,266351,3342876992.5,150,12550.645548543087,primary_2023_2025,164.0,146.25,1.1213675213675214,standard,1_0_to_1_3,124.5,0.7591463414634146,False,0.6124497991967871,-0.6124497991967871,-1,-1,False,True,0.10441767068273092,False,False,2023,2023-02,2023-W06
MNQ,2023-02-10,2023-02-10 14:30:00+00:00,2023-02-10 16:29:00+00:00,12335.0,12421.75,12284.5,12329.0,447309,5526438756.5,120,12354.857059661219,2023-02-10 16:30:00+00:00,2023-02-10 18:59:00+00:00,12329.75,12369.25,12243.0,12305.25,247829,3048442736.25,150,12300.589262152533,primary_2023_2025,137.25,146.25,0.9384615384615385,standard,0_7_to_1_0,126.25,0.9198542805100182,False,0.19405940594059407,-0.19405940594059407,-1,-1,False,True,0.49306930693069306,True,True,2023,2023-02,2023-W06
MNQ,2023-02-13,2023-02-13 14:30:00+00:00,2023-02-13 16:29:00+00:00,12402.0,12535.75,12352.0,12523.25,352180,4382675739.5,120,12444.419727128174,2023-02-13 16:30:00+00:00,2023-02-13 18:59:00+00:00,12523.75,12566.75,12501.0,12559.5,165172,2070659236.8333333,150,12536.381692013982,primary_2023_2025,183.75,146.25,1.2564102564102564,standard,1_0_to_1_3,65.75,0.3578231292517007,True,0.5437262357414449,0.5437262357414449,1,1,False,True,0.8897338403041825,False,False,2023,2023-02,2023-W07
MNQ,2023-02-14,2023-02-14 14:30:00+00:00,2023-02-14 16:29:00+00:00,12473.5,12673.25,12390.5,12469.25,572029,7167347595.916667,120,12529.692718230486,2023-02-14 16:30:00+00:00,2023-02-14 18:59:00+00:00,12470.0,12622.5,12417.5,12583.0,319367,3997321319.5833335,150,12516.388103915975,primary_2023_2025,282.75,152.625,1.8525798525798525,exhaustion,1_5_to_2_0,205.0,0.7250221043324492,False,0.551219512195122,0.551219512195122,-1,1,True,False,0.8073170731707318,True,True,2023,2023-02,2023-W07
MNQ,2023-02-15,2023-02-15 14:30:00+00:00,2023-02-15 16:29:00+00:00,12553.25,12635.0,12524.25,12632.25,400248,5036451550.333333,120,12583.327212961296,2023-02-15 16:30:00+00:00,2023-02-15 18:59:00+00:00,12632.5,12685.5,12605.75,12681.75,209741,2651555168.75,150,12642.045040073233,primary_2023_2025,110.75,157.75,0.7020602218700476,standard,0_7_to_1_0,79.75,0.7200902934537246,False,0.6175548589341693,0.6175548589341693,1,1,False,True,0.9529780564263323,False,False,2023,2023-02,2023-W07
MNQ,2023-02-16,2023-02-16 14:30:00+00:00,2023-02-16 16:29:00+00:00,12524.0,12674.0,12496.5,12643.0,421372,5306910293.0,120,12594.359124479082,2023-02-16 16:30:00+00:00,2023-02-16 18:59:00+00:00,12643.75,12694.5,12605.0,12663.5,234059,2961329226.0,150,12652.063052478221,primary_2023_2025,177.5,152.625,1.162981162981163,standard,1_0_to_1_3,89.5,0.504225352112676,False,0.2206703910614525,0.2206703910614525,1,1,False,True,0.6536312849162011,False,False,2023,2023-02,2023-W07
MNQ,2023-02-17,2023-02-17 14:30:00+00:00,2023-02-17 16:29:00+00:00,12389.75,12423.5,12287.75,12294.0,405603,5007672175.583333,120,12346.240475497798,2023-02-17 16:30:00+00:00,2023-02-17 18:59:00+00:00,12294.0,12348.0,12265.5,12308.0,234130,2880257349.5833335,150,12301.957671307964,primary_2023_2025,135.75,157.75,0.8605388272583201,standard,0_7_to_1_0,82.5,0.6077348066298343,False,0.1696969696969697,0.1696969696969697,-1,1,True,True,0.5151515151515151,True,True,2023,2023-02,2023-W07
MNQ,2023-02-20,2023-02-20 14:30:00+00:00,2023-02-20 16:29:00+00:00,12394.0,12396.5,12371.0,12381.0,25395,314440983.5,120,12382.003681827131,2023-02-20 16:30:00+00:00,2023-02-20 17:59:00+00:00,12381.0,12384.25,12363.5,12366.75,9042,111898331.83333333,90,12375.39613286146,primary_2023_2025,25.5,155.875,0.1635926222935044,standard,le_0_7,20.75,0.8137254901960784,False,0.6867469879518072,-0.6867469879518072,-1,-1,False,True,0.1566265060240964,True,True,2023,2023-02,2023-W08
MNQ,2023-02-21,2023-02-21 14:30:00+00:00,2023-02-21 16:29:00+00:00,12228.75,12291.25,12155.25,12161.0,315238,3851237931.4166665,120,12216.921600240665,2023-02-21 16:30:00+00:00,2023-02-21 18:59:00+00:00,12161.25,12175.25,12132.0,12138.5,155717,1892605272.25,150,12154.133924041691,primary_2023_2025,136.0,146.25,0.9299145299145299,standard,0_7_to_1_0,43.25,0.3180147058823529,True,0.5260115606936416,-0.5260115606936416,-1,-1,False,True,0.15028901734104047,False,False,2023,2023-02,2023-W08
MNQ,2023-02-22,2023-02-22 14:30:00+00:00,2023-02-22 16:29:00+00:00,12120.0,12174.5,12034.25,12089.75,353215,4274026445.25,120,12100.353737100633,2023-02-22 16:30:00+00:00,2023-02-22 18:59:00+00:00,12090.25,12169.25,12079.5,12148.25,163381,1980945477.3333333,150,12124.699183707611,primary_2023_2025,140.25,146.25,0.958974358974359,standard,0_7_to_1_0,89.75,0.6399286987522281,False,0.6462395543175488,0.6462395543175488,-1,1,True,False,0.766016713091922,True,True,2023,2023-02,2023-W08
MNQ,2023-02-23,2023-02-23 14:30:00+00:00,2023-02-23 16:29:00+00:00,12252.25,12260.25,12072.0,12081.25,370581,4512831259.583333,120,12177.718932118303,2023-02-23 16:30:00+00:00,2023-02-23 18:59:00+00:00,12081.5,12124.75,12028.0,12116.25,204486,2467998730.6666665,150,12069.27970945036,primary_2023_2025,188.25,146.25,1.2871794871794873,standard,1_0_to_1_3,96.75,0.5139442231075697,False,0.35917312661498707,0.35917312661498707,-1,1,True,True,0.9121447028423773,False,False,2023,2023-02,2023-W08
MNQ,2023-02-24,2023-02-24 14:30:00+00:00,2023-02-24 16:29:00+00:00,11994.0,12043.0,11922.75,11973.5,342491,4098543410.0,120,11966.86455994464,2023-02-24 16:30:00+00:00,2023-02-24 18:59:00+00:00,11974.0,12018.25,11931.0,11965.75,210373,2517519375.75,150,11966.931953007277,primary_2023_2025,120.25,146.25,0.8222222222222222,standard,0_7_to_1_0,87.25,0.7255717255717256,False,0.09455587392550144,-0.09455587392550144,-1,-1,False,False,0.3982808022922636,True,True,2023,2023-02,2023-W08
MNQ,2023-02-27,2023-02-27 14:30:00+00:00,2023-02-27 16:29:00+00:00,12131.25,12189.5,12076.5,12094.25,315511,3825637072.0833335,120,12125.209809113892,2023-02-27 16:30:00+00:00,2023-02-27 18:59:00+00:00,12094.5,12134.0,12065.5,12128.0,166911,2019870515.1666667,150,12101.482317921927,primary_2023_2025,113.0,141.0,0.8014184397163121,standard,0_7_to_1_0,68.5,0.6061946902654868,False,0.48905109489051096,0.48905109489051096,-1,1,True,True,0.9124087591240876,True,True,2023,2023-02,2023-W09
MNQ,2023-02-28,2023-02-28 14:30:00+00:00,2023-02-28 16:29:00+00:00,12056.0,12124.25,12041.25,12097.5,319760,3864408132.75,120,12085.339419408307,2023-02-28 16:30:00+00:00,2023-02-28 18:59:00+00:00,12097.5,12172.0,12068.0,12162.0,180151,2183997173.5,150,12123.147656688001,primary_2023_2025,83.0,138.75,0.5981981981981982,standard,le_0_7,104.0,1.2530120481927711,False,0.6201923076923077,0.6201923076923077,1,1,False,True,0.9038461538461539,True,True,2023,2023-02,2023-W09
MNQ,2023-03-01,2023-03-01 14:30:00+00:00,2023-03-01 16:29:00+00:00,12052.25,12080.0,11925.0,11953.75,377308,4527227324.583333,120,11998.757843945352,2023-03-01 16:30:00+00:00,2023-03-01 18:59:00+00:00,11954.5,12036.5,11947.75,11976.5,192748,2312063315.4166665,150,11995.26488169354,primary_2023_2025,155.0,138.75,1.117117117117117,standard,1_0_to_1_3,88.75,0.5725806451612904,False,0.24788732394366197,0.24788732394366197,-1,1,True,False,0.323943661971831,True,True,2023,2023-03,2023-W09
MNQ,2023-03-02,2023-03-02 14:30:00+00:00,2023-03-02 16:29:00+00:00,11857.0,11938.75,11846.25,11892.75,298276,3549465695.0,120,11899.937289624375,2023-03-02 16:30:00+00:00,2023-03-02 18:59:00+00:00,11893.0,12001.5,11883.0,11999.25,170272,2030996646.8333333,150,11927.95437202437,primary_2023_2025,92.5,141.0,0.6560283687943262,standard,le_0_7,118.5,1.281081081081081,False,0.8966244725738397,0.8966244725738397,1,1,False,True,0.9810126582278481,True,True,2023,2023-03,2023-W09
MNQ,2023-03-03,2023-03-03 14:30:00+00:00,2023-03-03 16:29:00+00:00,12134.5,12233.25,12111.0,12198.25,322762,3930978249.0,120,12179.18543384909,2023-03-03 16:30:00+00:00,2023-03-03 18:59:00+00:00,12199.0,12277.75,12182.5,12269.25,165594,2026217991.3333333,150,12236.059225173214,primary_2023_2025,122.25,138.75,0.8810810810810811,standard,0_7_to_1_0,95.25,0.7791411042944786,False,0.7375328083989501,0.7375328083989501,1,1,False,True,0.910761154855643,False,False,2023,2023-03,2023-W09
MNQ,2023-03-06,2023-03-06 14:30:00+00:00,2023-03-06 16:29:00+00:00,12361.0,12485.75,12347.25,12450.25,288907,3586277701.5833335,120,12413.259981874215,2023-03-06 16:30:00+00:00,2023-03-06 18:59:00+00:00,12450.5,12468.5,12354.0,12362.0,198854,2468343578.8333335,150,12412.843487349179,primary_2023_2025,138.5,136.625,1.0137236962488563,standard,1_0_to_1_3,114.5,0.8267148014440433,False,0.7729257641921398,-0.7729257641921398,1,-1,True,False,0.06986899563318777,True,True,2023,2023-03,2023-W10
MNQ,2023-03-07,2023-03-07 14:30:00+00:00,2023-03-07 16:29:00+00:00,12324.25,12367.5,12182.0,12215.5,463022,5677128338.916667,120,12261.033685044484,2023-03-07 16:30:00+00:00,2023-03-07 18:59:00+00:00,12216.0,12310.25,12169.25,12183.5,283642,3472662863.8333335,150,12243.11936819418,primary_2023_2025,185.5,136.625,1.3577310155535225,standard,1_3_to_1_5,141.0,0.7601078167115903,False,0.23049645390070922,-0.23049645390070922,-1,-1,False,True,0.10106382978723404,True,True,2023,2023-03,2023-W10
MNQ,2023-03-08,2023-03-08 14:30:00+00:00,2023-03-08 16:29:00+00:00,12185.25,12233.5,12108.5,12200.25,376499,4586648078.333333,120,12182.364570246755,2023-03-08 16:30:00+00:00,2023-03-08 18:59:00+00:00,12201.0,12254.5,12141.75,12155.5,244628,2983215139.0833335,150,12194.90466783579,primary_2023_2025,125.0,137.875,0.9066183136899365,standard,0_7_to_1_0,112.75,0.902,False,0.4035476718403548,-0.4035476718403548,1,-1,True,True,0.12195121951219512,True,True,2023,2023-03,2023-W10
MNQ,2023-03-09,2023-03-09 14:30:00+00:00,2023-03-09 16:29:00+00:00,12246.25,12353.75,12230.25,12283.5,341315,4200733747.0833335,120,12307.49819692464,2023-03-09 16:30:00+00:00,2023-03-09 18:59:00+00:00,12283.5,12313.25,12101.25,12115.0,288116,3521295537.1666665,150,12221.797946544679,primary_2023_2025,123.5,136.625,0.9039341262580055,standard,0_7_to_1_0,212.0,1.7165991902834008,False,0.7948113207547169,-0.7948113207547169,1,-1,True,True,0.06485849056603774,True,True,2023,2023-03,2023-W10
MNQ,2023-03-10,2023-03-10 14:30:00+00:00,2023-03-10 16:29:00+00:00,12018.0,12051.75,11865.75,12045.25,525445,6278562739.833333,120,11949.03889052771,2023-03-10 16:30:00+00:00,2023-03-10 18:59:00+00:00,12045.0,12079.5,11796.5,11809.25,372291,4441026292.416667,150,11928.911234536066,primary_2023_2025,186.0,135.875,1.3689052437902485,standard,1_3_to_1_5,283.0,1.521505376344086,False,0.8330388692579506,-0.8330388692579506,1,-1,True,True,0.045053003533568906,True,True,2023,2023-03,2023-W10
MNQ,2023-03-13,2023-03-13 13:30:00+00:00,2023-03-13 15:29:00+00:00,11887.25,12173.0,11821.25,12165.25,402679,4829479760.583333,120,11993.373780563012,2023-03-13 15:30:00+00:00,2023-03-13 17:59:00+00:00,12165.75,12204.0,12056.0,12132.25,267924,3250628997.0833335,150,12132.65327885271,primary_2023_2025,351.75,135.875,2.5887764489420424,exhaustion,gt_2_0,148.0,0.4207533759772566,True,0.22635135135135134,-0.22635135135135134,1,-1,True,True,0.5152027027027027,False,False,2023,2023-03,2023-W11
MNQ,2023-03-14,2023-03-14 13:30:00+00:00,2023-03-14 15:29:00+00:00,12207.75,12350.0,12202.0,12340.25,296199,3636099521.3333335,120,12275.866972317035,2023-03-14 15:30:00+00:00,2023-03-14 17:59:00+00:00,12340.75,12356.5,12227.5,12244.25,203642,2504772817.6666665,150,12299.883214988395,primary_2023_2025,148.0,135.875,1.0892364305427782,standard,1_0_to_1_3,129.0,0.8716216216216216,False,0.748062015503876,-0.748062015503876,1,-1,True,True,0.1298449612403101,True,True,2023,2023-03,2023-W11
MNQ,2023-03-15,2023-03-15 13:30:00+00:00,2023-03-15 15:29:00+00:00,12211.5,12274.5,12151.5,12240.0,392224,4793961430.083333,120,12222.50915314548,2023-03-15 15:30:00+00:00,2023-03-15 17:59:00+00:00,12240.25,12312.0,12182.0,12287.75,256418,3140398767.0,150,12247.185326303146,primary_2023_2025,123.0,135.875,0.9052437902483901,standard,0_7_to_1_0,130.0,1.056910569105691,False,0.36538461538461536,0.36538461538461536,1,1,False,True,0.8134615384615385,True,True,2023,2023-03,2023-W11
MNQ,2023-03-16,2023-03-16 13:30:00+00:00,2023-03-16 15:29:00+00:00,12345.25,12598.0,12314.0,12596.0,422934,5260250147.083333,120,12437.520149913067,2023-03-16 15:30:00+00:00,2023-03-16 17:59:00+00:00,12596.0,12687.5,12584.25,12662.5,264993,3349760193.5,150,12640.938415354367,primary_2023_2025,284.0,135.875,2.0901563937442504,exhaustion,gt_2_0,103.25,0.363556338028169,True,0.6440677966101694,0.6440677966101694,1,1,False,True,0.7578692493946732,False,False,2023,2023-03,2023-W11
MNQ,2023-03-17,2023-03-17 13:30:00+00:00,2023-03-17 15:29:00+00:00,12710.0,12810.0,12581.5,12607.0,474389,6021012286.25,120,12692.141441412006,2023-03-17 15:30:00+00:00,2023-03-17 17:59:00+00:00,12607.5,12694.0,12569.0,12679.5,285443,3608063830.3333335,150,12640.225300089101,primary_2023_2025,228.5,135.875,1.6816927322907085,exhaustion,1_5_to_2_0,125.0,0.5470459518599562,False,0.576,0.576,-1,1,True,True,0.884,True,True,2023,2023-03,2023-W11
MNQ,2023-03-20,2023-03-20 13:30:00+00:00,2023-03-20 15:29:00+00:00,12623.5,12694.75,12529.25,12692.25,347158,4375985957.583333,120,12605.171010270058,2023-03-20 15:30:00+00:00,2023-03-20 17:59:00+00:00,12692.25,12697.75,12565.5,12661.25,242333,3061362912.5833335,150,12632.876713379248,primary_2023_2025,165.5,137.25,1.2058287795992715,standard,1_0_to_1_3,132.25,0.7990936555891238,False,0.23440453686200377,-0.23440453686200377,1,-1,True,True,0.724007561436673,True,True,2023,2023-03,2023-W12
MNQ,2023-03-21,2023-03-21 13:30:00+00:00,2023-03-21 15:29:00+00:00,12775.5,12837.5,12713.5,12757.0,311728,3981483521.0833335,120,12772.299957281135,2023-03-21 15:30:00+00:00,2023-03-21 17:59:00+00:00,12757.25,12820.0,12711.75,12783.25,191752,2447983240.0833335,150,12766.402645517823,primary_2023_2025,124.0,139.375,0.8896860986547085,standard,0_7_to_1_0,108.25,0.8729838709677419,False,0.24018475750577367,0.24018475750577367,-1,1,True,True,0.6605080831408776,True,True,2023,2023-03,2023-W12
MNQ,2023-03-22,2023-03-22 13:30:00+00:00,2023-03-22 15:29:00+00:00,12872.5,12938.0,12851.0,12919.0,221266,2852966317.6666665,120,12893.830582496481,2023-03-22 15:30:00+00:00,2023-03-22 17:59:00+00:00,12919.5,12945.0,12871.25,12920.5,139349,1798452667.0833333,150,12906.10386212555,primary_2023_2025,87.0,139.375,0.6242152466367713,standard,le_0_7,73.75,0.8477011494252874,False,0.013559322033898305,0.013559322033898305,1,1,False,True,0.6677966101694915,True,True,2023,2023-03,2023-W12
MNQ,2023-03-23,2023-03-23 13:30:00+00:00,2023-03-23 15:29:00+00:00,12855.0,13031.5,12847.0,12976.5,364960,4720521992.416667,120,12934.354429024186,2023-03-23 15:30:00+00:00,2023-03-23 17:59:00+00:00,12976.5,13010.75,12887.25,12893.5,282905,3665477841.0833335,150,12956.567897645264,primary_2023_2025,184.5,131.75,1.4003795066413662,standard,1_3_to_1_5,123.5,0.6693766937669376,False,0.6720647773279352,-0.6720647773279352,1,-1,True,False,0.05060728744939271,True,True,2023,2023-03,2023-W12
MNQ,2023-03-24,2023-03-24 13:30:00+00:00,2023-03-24 15:29:00+00:00,12826.75,12844.75,12726.0,12750.5,433437,5542790933.5,120,12787.996718092825,2023-03-24 15:30:00+00:00,2023-03-24 17:59:00+00:00,12750.75,12855.0,12735.75,12812.25,290287,3715704198.1666665,150,12800.10540660335,primary_2023_2025,118.75,131.75,0.9013282732447818,standard,0_7_to_1_0,119.25,1.0042105263157894,False,0.5157232704402516,0.5157232704402516,-1,1,True,True,0.6415094339622641,True,True,2023,2023-03,2023-W12
MNQ,2023-03-27,2023-03-27 13:30:00+00:00,2023-03-27 15:29:00+00:00,12919.25,12965.25,12823.5,12848.5,316587,4083424908.0833335,120,12898.270958957044,2023-03-27 15:30:00+00:00,2023-03-27 17:59:00+00:00,12848.75,12855.5,12765.75,12806.5,228709,2927849142.1666665,150,12801.635012905774,primary_2023_2025,141.75,131.75,1.0759013282732448,standard,1_0_to_1_3,89.75,0.6331569664902998,False,0.47075208913649025,-0.47075208913649025,-1,-1,False,True,0.45403899721448465,False,False,2023,2023-03,2023-W13
MNQ,2023-03-28,2023-03-28 13:30:00+00:00,2023-03-28 15:29:00+00:00,12776.25,12777.0,12650.0,12704.0,311749,3958322804.3333335,120,12697.146756952976,2023-03-28 15:30:00+00:00,2023-03-28 17:59:00+00:00,12704.0,12723.25,12634.75,12640.0,178957,2269702090.5,150,12682.9466883106,primary_2023_2025,127.0,140.125,0.9063336306868867,standard,0_7_to_1_0,88.5,0.6968503937007874,False,0.7231638418079096,-0.7231638418079096,-1,-1,False,True,0.059322033898305086,True,True,2023,2023-03,2023-W13
