instrument,timeframe,variant,signal_time,entry_time,exit_time,entry_session_time,session_rollup,rth_segment,trading_day,direction,reason,level,entry,stop,target,exit,outcome,r,mfe_r,mae_r,risk_points,delta,delta_pct,depth_imbalance,wick_ratio,volume_ratio,signal_volume,bid_volume,ask_volume,depth_bid_churn,depth_ask_churn,top_bid_churn,top_ask_churn,quote_bid_churn,quote_ask_churn,bid_quote_updates,ask_quote_updates,signal_trades,signal_depth_rows
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-06T01:01:00Z,2025-02-06T01:01:00Z,2025-02-06T01:04:00Z,2025-02-05T20:01:00-05:00,overnight,overnight,2025-02-06,long,vwap_bull_rejection,21772.7515,21781.0000,21773.2500,21796.5000,21773.2500,stop,-1.144516,0.064516,-1.193548,7.7500,183,0.316062,0.000000,0.000000,2.928680,579,198,381,0,0,0,0,0,0,0,0,287,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-06T01:41:00Z,2025-02-06T01:41:00Z,2025-02-06T01:42:00Z,2025-02-05T20:41:00-05:00,overnight,overnight,2025-02-06,short,vwap_bear_rejection,21773.4583,21771.7500,21774.2500,21766.7500,21766.7500,target,1.552000,2.600000,-0.200000,2.5000,-24,-0.106195,0.000000,0.000000,1.767005,226,125,101,0,0,0,0,0,0,0,0,122,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-06T02:17:00Z,2025-02-06T02:17:00Z,2025-02-06T02:37:00Z,2025-02-05T21:17:00-05:00,overnight,overnight,2025-02-06,long,vwap_bull_rejection,21772.5434,21778.2500,21771.7500,21791.2500,21784.2500,timeout,0.750769,0.961538,-0.807692,6.5000,112,0.337349,0.000000,0.000000,1.631851,332,110,222,0,0,0,0,0,0,0,0,198,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-06T03:31:00Z,2025-02-06T03:31:00Z,2025-02-06T03:32:00Z,2025-02-05T22:31:00-05:00,overnight,overnight,2025-02-06,short,vwap_bear_rejection,21773.7612,21772.5000,21774.0000,21769.5000,21774.0000,stop,-1.746667,1.000000,-1.166667,1.5000,-89,-0.375527,0.000000,0.000000,2.305447,237,163,74,0,0,0,0,0,0,0,0,144,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-06T03:46:00Z,2025-02-06T03:46:00Z,2025-02-06T03:48:00Z,2025-02-05T22:46:00-05:00,overnight,overnight,2025-02-06,short,vwap_bear_rejection,21773.7575,21772.0000,21774.0000,21768.0000,21774.0000,stop,-1.560000,0.375000,-1.250000,2.0000,-39,-0.378641,0.000000,0.000000,1.277123,103,71,32,0,0,0,0,0,0,0,0,66,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-06T07:56:00Z,2025-02-06T07:56:00Z,2025-02-06T07:57:00Z,2025-02-06T02:56:00-05:00,overnight,overnight,2025-02-06,short,vwap_bear_rejection,21790.8281,21786.7500,21790.7500,21778.7500,21790.7500,stop,-1.280000,1.062500,-1.062500,4.0000,-115,-0.215760,0.000000,0.000000,2.638614,533,324,209,0,0,0,0,0,0,0,0,317,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-06T08:31:00Z,2025-02-06T08:31:00Z,2025-02-06T08:38:00Z,2025-02-06T03:31:00-05:00,overnight,overnight,2025-02-06,long,vwap_bull_rejection,21789.9591,21797.2500,21790.7500,21810.2500,21810.2500,target,1.827692,2.076923,-0.192308,6.5000,60,0.137615,0.000000,0.000000,1.206419,436,188,248,0,0,0,0,0,0,0,0,270,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-06T10:22:00Z,2025-02-06T10:22:00Z,2025-02-06T10:25:00Z,2025-02-06T05:22:00-05:00,overnight,overnight,2025-02-06,long,vwap_bull_rejection,21794.2596,21797.7500,21794.0000,21805.2500,21794.0000,stop,-1.298667,1.000000,-1.000000,3.7500,104,0.344371,0.000000,0.000000,1.202229,302,99,203,0,0,0,0,0,0,0,0,171,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-06T10:50:00Z,2025-02-06T10:50:00Z,2025-02-06T11:02:00Z,2025-02-06T05:50:00-05:00,overnight,overnight,2025-02-06,short,vwap_bear_rejection,21793.9202,21784.0000,21793.7500,21764.5000,21764.5000,target,1.885128,2.307692,-0.179487,9.7500,-184,-0.291139,0.000000,0.000000,1.995895,632,408,224,0,0,0,0,0,0,0,0,334,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-06T14:21:00Z,2025-02-06T14:21:00Z,2025-02-06T14:24:00Z,2025-02-06T09:21:00-05:00,overnight,overnight,2025-02-06,short,vwap_bear_rejection,21775.4072,21770.5000,21775.5000,21760.5000,21775.5000,stop,-1.224000,0.850000,-1.200000,5.0000,-171,-0.171515,0.000000,0.000000,1.457176,997,584,413,0,0,0,0,0,0,0,0,503,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-06T17:19:00Z,2025-02-06T17:19:00Z,2025-02-06T17:21:00Z,2025-02-06T12:19:00-05:00,rth_09_30_16_00,rth_lunch_11_30_13_30,2025-02-06,long,vwap_bull_rejection,21783.9606,21787.7500,21781.7500,21799.7500,21799.7500,target,1.813333,2.000000,-0.416667,6.0000,300,0.139147,0.000000,0.000000,1.416464,2156,928,1228,0,0,0,0,0,0,0,0,1091,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-06T23:04:00Z,2025-02-06T23:04:00Z,2025-02-06T23:24:00Z,2025-02-06T18:04:00-05:00,overnight,overnight,2025-02-07,long,vwap_bull_rejection,21820.4549,21832.5000,21819.5000,21858.5000,21845.0000,timeout,0.875385,1.307692,-0.846154,13.0000,209,0.418838,0.000000,0.000000,1.433290,499,145,354,0,0,0,0,0,0,0,0,317,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-07T04:29:00Z,2025-02-07T04:29:00Z,2025-02-07T04:30:00Z,2025-02-06T23:29:00-05:00,overnight,overnight,2025-02-07,short,vwap_bear_rejection,21866.8928,21864.2500,21867.2500,21858.2500,21858.2500,target,1.626667,2.083333,-0.083333,3.0000,-148,-0.632479,0.000000,0.000000,3.101392,234,191,43,0,0,0,0,0,0,0,0,93,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-07T07:01:00Z,2025-02-07T07:01:00Z,2025-02-07T07:08:00Z,2025-02-07T02:01:00-05:00,overnight,overnight,2025-02-07,long,vwap_bull_rejection,21860.7824,21866.0000,21859.7500,21878.5000,21859.7500,stop,-1.179200,0.640000,-1.680000,6.2500,225,0.316456,0.000000,0.000000,2.687075,711,243,468,0,0,0,0,0,0,0,0,367,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-07T07:06:00Z,2025-02-07T07:06:00Z,2025-02-07T07:08:00Z,2025-02-07T02:06:00-05:00,overnight,overnight,2025-02-07,long,vwap_bull_rejection,21860.8596,21865.5000,21860.5000,21875.5000,21860.5000,stop,-1.224000,0.250000,-2.000000,5.0000,209,0.379310,0.000000,0.000000,1.932994,551,171,380,0,0,0,0,0,0,0,0,230,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-07T09:11:00Z,2025-02-07T09:11:00Z,2025-02-07T09:31:00Z,2025-02-07T04:11:00-05:00,overnight,overnight,2025-02-07,short,vwap_bear_rejection,21860.1975,21851.7500,21860.5000,21834.2500,21846.0000,timeout,0.529143,1.800000,-0.371429,8.7500,-123,-0.282759,0.000000,0.000000,1.366635,435,279,156,0,0,0,0,0,0,0,0,254,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-07T09:52:00Z,2025-02-07T09:52:00Z,2025-02-07T09:53:00Z,2025-02-07T04:52:00-05:00,overnight,overnight,2025-02-07,long,vwap_bull_rejection,21859.3670,21863.0000,21859.0000,21871.0000,21859.0000,stop,-1.280000,0.062500,-1.687500,4.0000,100,0.295858,0.000000,0.000000,1.354167,338,119,219,0,0,0,0,0,0,0,0,182,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-07T11:41:00Z,2025-02-07T11:41:00Z,2025-02-07T11:51:00Z,2025-02-07T06:41:00-05:00,overnight,overnight,2025-02-07,long,vwap_bull_rejection,21858.8201,21862.5000,21858.7500,21870.0000,21870.0000,target,1.701333,2.466667,-0.333333,3.7500,103,0.410359,0.000000,0.000000,1.232204,251,74,177,0,0,0,0,0,0,0,0,129,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-07T13:17:00Z,2025-02-07T13:17:00Z,2025-02-07T13:20:00Z,2025-02-07T08:17:00-05:00,overnight,overnight,2025-02-07,long,vwap_bull_rejection,21859.6419,21866.0000,21860.5000,21877.0000,21860.5000,stop,-1.203636,0.772727,-1.090909,5.5000,144,0.244898,0.000000,0.000000,2.003407,588,222,366,0,0,0,0,0,0,0,0,302,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-10T23:04:00Z,2025-02-10T23:04:00Z,2025-02-10T23:09:00Z,2025-02-10T18:04:00-05:00,overnight,overnight,2025-02-11,short,vwap_bear_rejection,21819.2502,21814.2500,21820.7500,21801.2500,21801.2500,target,1.827692,2.884615,-0.384615,6.5000,-104,-0.242991,0.000000,0.000000,1.572373,428,266,162,0,0,0,0,0,0,0,0,260,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-11T00:01:00Z,2025-02-11T00:01:00Z,2025-02-11T00:05:00Z,2025-02-10T19:01:00-05:00,overnight,overnight,2025-02-11,short,vwap_bear_rejection,21797.8807,21794.5000,21797.7500,21788.0000,21788.0000,target,1.655385,2.000000,0.000000,3.2500,-117,-0.251613,0.000000,0.000000,2.409326,465,291,174,0,0,0,0,0,0,0,0,304,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-11T00:30:00Z,2025-02-11T00:30:00Z,2025-02-11T00:33:00Z,2025-02-10T19:30:00-05:00,overnight,overnight,2025-02-11,long,vwap_bull_rejection,21796.3950,21799.0000,21795.7500,21805.5000,21805.5000,target,1.655385,2.076923,-0.307692,3.2500,198,0.572254,0.000000,0.000000,2.109113,346,74,272,0,0,0,0,0,0,0,0,169,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-11T01:52:00Z,2025-02-11T01:52:00Z,2025-02-11T02:10:00Z,2025-02-10T20:52:00-05:00,overnight,overnight,2025-02-11,short,vwap_bear_rejection,21799.4494,21795.0000,21799.0000,21787.0000,21787.0000,target,1.720000,2.937500,-0.812500,4.0000,-129,-0.326582,0.000000,0.000000,1.735501,395,262,133,0,0,0,0,0,0,0,0,222,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-11T05:54:00Z,2025-02-11T05:54:00Z,2025-02-11T06:01:00Z,2025-02-11T00:54:00-05:00,overnight,overnight,2025-02-11,long,vwap_bull_rejection,21787.4675,21788.5000,21787.0000,21791.5000,21787.0000,stop,-1.746667,1.333333,-1.000000,1.5000,30,0.263158,0.000000,0.000000,1.533289,114,42,72,0,0,0,0,0,0,0,0,62,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-11T06:04:00Z,2025-02-11T06:04:00Z,2025-02-11T06:18:00Z,2025-02-11T01:04:00-05:00,overnight,overnight,2025-02-11,short,vwap_bear_rejection,21787.4503,21781.2500,21787.5000,21768.7500,21768.7500,target,1.820800,2.320000,-0.560000,6.2500,-243,-0.509434,0.000000,0.000000,6.643454,477,360,117,0,0,0,0,0,0,0,0,308,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-11T09:10:00Z,2025-02-11T09:10:00Z,2025-02-11T09:11:00Z,2025-02-11T04:10:00-05:00,overnight,overnight,2025-02-11,long,vwap_bull_rejection,21777.9807,21783.2500,21778.5000,21792.7500,21778.5000,stop,-1.235789,1.052632,-1.105263,4.7500,197,0.429194,0.000000,0.000000,1.545455,459,131,328,0,0,0,0,0,0,0,0,258,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-11T20:55:00Z,2025-02-11T20:55:00Z,2025-02-11T20:59:00Z,2025-02-11T15:55:00-05:00,rth_09_30_16_00,rth_close_15_00_16_00,2025-02-11,short,vwap_bear_rejection,21785.6838,21779.5000,21786.5000,21765.5000,21786.5000,stop,-1.160000,1.464286,-1.107143,7.0000,-402,-0.149220,0.000000,0.000000,1.474064,2694,1548,1146,0,0,0,0,0,0,0,0,1417,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-11T23:06:00Z,2025-02-11T23:06:00Z,2025-02-11T23:12:00Z,2025-02-11T18:06:00-05:00,overnight,overnight,2025-02-12,short,vwap_bear_rejection,21806.3090,21798.5000,21805.5000,21784.5000,21784.5000,target,1.840000,2.428571,-0.357143,7.0000,-356,-0.477212,0.000000,0.000000,2.888674,746,551,195,0,0,0,0,0,0,0,0,450,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-12T01:23:00Z,2025-02-12T01:23:00Z,2025-02-12T01:32:00Z,2025-02-11T20:23:00-05:00,overnight,overnight,2025-02-12,short,vwap_bear_rejection,21808.7324,21803.5000,21808.0000,21794.5000,21794.5000,target,1.751111,2.222222,-0.888889,4.5000,-115,-0.186386,0.000000,0.000000,1.659048,617,366,251,0,0,0,0,0,0,0,0,302,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-12T08:01:00Z,2025-02-12T08:01:00Z,2025-02-12T08:15:00Z,2025-02-12T03:01:00-05:00,overnight,overnight,2025-02-12,long,vwap_bull_rejection,21800.3861,21803.2500,21797.5000,21814.7500,21797.5000,stop,-1.194783,1.652174,-1.347826,5.7500,212,0.228942,0.000000,0.000000,4.474511,926,357,569,0,0,0,0,0,0,0,0,484,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-12T08:02:00Z,2025-02-12T08:02:00Z,2025-02-12T08:14:00Z,2025-02-12T03:02:00-05:00,overnight,overnight,2025-02-12,long,vwap_bull_rejection,21800.4500,21810.7500,21800.7500,21830.7500,21800.7500,stop,-1.112000,0.200000,-1.050000,10.0000,313,0.356086,0.000000,0.000000,3.560146,879,283,596,0,0,0,0,0,0,0,0,460,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-12T08:15:00Z,2025-02-12T08:15:00Z,2025-02-12T08:18:00Z,2025-02-12T03:15:00-05:00,overnight,overnight,2025-02-12,short,vwap_bear_rejection,21800.6804,21798.0000,21801.5000,21791.0000,21801.5000,stop,-1.320000,0.428571,-1.285714,3.5000,-196,-0.319218,0.000000,0.000000,2.006864,614,405,209,0,0,0,0,0,0,0,0,310,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-12T08:57:00Z,2025-02-12T08:57:00Z,2025-02-12T09:01:00Z,2025-02-12T03:57:00-05:00,overnight,overnight,2025-02-12,short,vwap_bear_rejection,21800.6894,21796.7500,21801.0000,21788.2500,21788.2500,target,1.736471,2.176471,-0.529412,4.2500,-86,-0.344000,0.000000,0.000000,1.224590,250,168,82,0,0,0,0,0,0,0,0,137,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-12T10:58:00Z,2025-02-12T10:58:00Z,2025-02-12T11:00:00Z,2025-02-12T05:58:00-05:00,overnight,overnight,2025-02-12,short,vwap_bear_rejection,21791.4976,21788.2500,21792.2500,21780.2500,21792.2500,stop,-1.280000,0.937500,-1.062500,4.0000,-225,-0.270758,0.000000,0.000000,3.890449,831,528,303,0,0,0,0,0,0,0,0,326,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-12T11:02:00Z,2025-02-12T11:02:00Z,2025-02-12T11:06:00Z,2025-02-12T06:02:00-05:00,overnight,overnight,2025-02-12,long,vwap_bull_rejection,21791.4894,21795.5000,21787.7500,21811.0000,21787.7500,stop,-1.144516,0.709677,-1.483871,7.7500,114,0.212687,0.000000,0.000000,1.808977,536,211,325,0,0,0,0,0,0,0,0,263,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-12T11:46:00Z,2025-02-12T11:46:00Z,2025-02-12T11:49:00Z,2025-02-12T06:46:00-05:00,overnight,overnight,2025-02-12,short,vwap_bear_rejection,21791.0518,21787.7500,21792.2500,21778.7500,21792.2500,stop,-1.248889,0.388889,-1.277778,4.5000,-67,-0.271255,0.000000,0.000000,1.537504,247,157,90,0,0,0,0,0,0,0,0,137,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-12T12:01:00Z,2025-02-12T12:01:00Z,2025-02-12T12:05:00Z,2025-02-12T07:01:00-05:00,overnight,overnight,2025-02-12,short,vwap_bear_rejection,21791.0322,21789.0000,21791.5000,21784.0000,21791.5000,stop,-1.448000,1.900000,-2.300000,2.5000,-74,-0.179612,0.000000,0.000000,3.203733,412,243,169,0,0,0,0,0,0,0,0,243,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-12T16:26:00Z,2025-02-12T16:26:00Z,2025-02-12T16:28:00Z,2025-02-12T11:26:00-05:00,rth_09_30_16_00,rth_mid_11_00_11_30,2025-02-12,short,vwap_bear_rejection,21673.4561,21663.0000,21670.2500,21648.5000,21648.5000,target,1.845517,2.275862,-0.310345,7.2500,-598,-0.138747,0.000000,0.000000,1.427956,4310,2454,1856,0,0,0,0,0,0,0,0,2159,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-12T23:40:00Z,2025-02-12T23:40:00Z,2025-02-12T23:42:00Z,2025-02-12T18:40:00-05:00,overnight,overnight,2025-02-13,long,vwap_bull_rejection,21854.7625,21858.0000,21855.2500,21863.5000,21863.5000,target,1.592727,2.545455,0.000000,2.7500,67,0.358289,0.000000,0.000000,1.262660,187,60,127,0,0,0,0,0,0,0,0,102,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-13T07:01:00Z,2025-02-13T07:01:00Z,2025-02-13T07:08:00Z,2025-02-13T02:01:00-05:00,overnight,overnight,2025-02-13,short,vwap_bear_rejection,21892.9232,21887.5000,21893.2500,21876.0000,21876.0000,target,1.805217,2.130435,-0.434783,5.7500,-234,-0.228516,0.000000,0.000000,4.837034,1024,629,395,0,0,0,0,0,0,0,0,582,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-13T11:47:00Z,2025-02-13T11:47:00Z,2025-02-13T12:07:00Z,2025-02-13T06:47:00-05:00,overnight,overnight,2025-02-13,short,vwap_bear_rejection,21852.4445,21831.5000,21854.7500,21785.0000,21808.2500,timeout,0.951828,1.483871,-0.279570,23.2500,-607,-0.220647,0.000000,0.000000,15.262136,2751,1679,1072,0,0,0,0,0,0,0,0,1598,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-13T23:13:00Z,2025-02-13T23:13:00Z,2025-02-13T23:33:00Z,2025-02-13T18:13:00-05:00,overnight,overnight,2025-02-14,long,vwap_bull_rejection,22078.8042,22085.7500,22076.2500,22104.7500,22085.2500,timeout,-0.170526,1.736842,-0.368421,9.5000,128,0.247104,0.000000,0.000000,1.689773,518,195,323,0,0,0,0,0,0,0,0,286,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-13T23:21:00Z,2025-02-13T23:21:00Z,2025-02-13T23:35:00Z,2025-02-13T18:21:00-05:00,overnight,overnight,2025-02-14,long,vwap_bull_rejection,22081.8604,22092.0000,22082.2500,22111.5000,22082.2500,stop,-1.114872,1.051282,-1.128205,9.7500,108,0.216867,0.000000,0.000000,1.405192,498,195,303,0,0,0,0,0,0,0,0,283,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-13T23:35:00Z,2025-02-13T23:35:00Z,2025-02-13T23:42:00Z,2025-02-13T18:35:00-05:00,overnight,overnight,2025-02-14,short,vwap_bear_rejection,22086.1226,22083.0000,22086.7500,22075.5000,22086.7500,stop,-1.298667,0.666667,-1.066667,3.7500,-95,-0.248042,0.000000,0.000000,1.251839,383,239,144,0,0,0,0,0,0,0,0,220,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-14T00:17:00Z,2025-02-14T00:17:00Z,2025-02-14T00:28:00Z,2025-02-13T19:17:00-05:00,overnight,overnight,2025-02-14,long,vwap_bull_rejection,22085.7475,22091.7500,22085.2500,22104.7500,22104.7500,target,1.827692,2.115385,-0.076923,6.5000,113,0.279012,0.000000,0.000000,1.503899,405,146,259,0,0,0,0,0,0,0,0,232,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-14T08:40:00Z,2025-02-14T08:40:00Z,2025-02-14T09:00:00Z,2025-02-14T03:40:00-05:00,overnight,overnight,2025-02-14,short,vwap_bear_rejection,22123.0871,22112.2500,22123.0000,22090.7500,22117.7500,timeout,-0.615814,1.000000,-0.651163,10.7500,-395,-0.340811,0.000000,0.000000,4.995690,1159,777,382,0,0,0,0,0,0,0,0,595,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-14T13:56:00Z,2025-02-14T13:56:00Z,2025-02-14T13:58:00Z,2025-02-14T08:56:00-05:00,overnight,overnight,2025-02-14,long,vwap_bull_rejection,22107.7614,22114.2500,22107.2500,22128.2500,22107.2500,stop,-1.160000,0.142857,-2.035714,7.0000,395,0.333333,0.000000,0.000000,1.624400,1185,395,790,0,0,0,0,0,0,0,0,603,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-14T14:31:00Z,2025-02-14T14:31:00Z,2025-02-14T14:32:00Z,2025-02-14T09:31:00-05:00,rth_09_30_16_00,rth_open_09_30_11_00,2025-02-14,long,vwap_bull_rejection,22108.0132,22122.7500,22100.0000,22168.2500,22100.0000,stop,-1.049231,0.670330,-1.076923,22.7500,956,0.136650,0.000000,0.000000,8.577208,6996,3020,3976,0,0,0,0,0,0,0,0,4112,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-14T14:42:00Z,2025-02-14T14:42:00Z,2025-02-14T14:46:00Z,2025-02-14T09:42:00-05:00,rth_09_30_16_00,rth_open_09_30_11_00,2025-02-14,short,vwap_bear_rejection,22107.8048,22097.2500,22110.2500,22071.2500,22110.2500,stop,-1.086154,0.211538,-1.057692,13.0000,-550,-0.116773,0.000000,0.000000,1.278502,4710,2630,2080,0,0,0,0,0,0,0,0,2561,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-14T15:46:00Z,2025-02-14T15:46:00Z,2025-02-14T15:53:00Z,2025-02-14T10:46:00-05:00,rth_09_30_16_00,rth_open_09_30_11_00,2025-02-14,long,vwap_bull_rejection,22116.3580,22125.0000,22117.2500,22140.5000,22140.5000,target,1.855484,2.161290,-0.354839,7.7500,831,0.198187,0.000000,0.000000,1.374619,4193,1681,2512,0,0,0,0,0,0,0,0,2113,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-14T16:26:00Z,2025-02-14T16:26:00Z,2025-02-14T16:46:00Z,2025-02-14T11:26:00-05:00,rth_09_30_16_00,rth_mid_11_00_11_30,2025-02-14,long,vwap_bull_rejection,22120.7177,22131.7500,22114.5000,22166.2500,22138.0000,timeout,0.297391,0.942029,-0.898551,17.2500,515,0.140749,0.000000,0.000000,1.326686,3659,1572,2087,0,0,0,0,0,0,0,0,1880,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-14T17:49:00Z,2025-02-14T17:49:00Z,2025-02-14T17:53:00Z,2025-02-14T12:49:00-05:00,rth_09_30_16_00,rth_lunch_11_30_13_30,2025-02-14,long,vwap_bull_rejection,22121.1643,22128.5000,22120.0000,22145.5000,22145.5000,target,1.868235,2.470588,-0.058824,8.5000,626,0.303589,0.000000,0.000000,1.291939,2062,718,1344,0,0,0,0,0,0,0,0,1097,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-16T23:16:00Z,2025-02-16T23:16:00Z,2025-02-16T23:18:00Z,2025-02-16T18:16:00-05:00,overnight,overnight,2025-02-17,long,vwap_bull_rejection,22218.1792,22223.5000,22218.7500,22233.0000,22218.7500,stop,-1.235789,0.105263,-1.789474,4.7500,396,0.429501,0.000000,0.000000,2.374147,922,263,659,0,0,0,0,0,0,0,0,573,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-17T00:53:00Z,2025-02-17T00:53:00Z,2025-02-17T01:13:00Z,2025-02-16T19:53:00-05:00,overnight,overnight,2025-02-17,long,vwap_bull_rejection,22212.1081,22219.2500,22212.7500,22232.2500,22229.0000,timeout,1.327692,1.653846,-0.576923,6.5000,151,0.328976,0.000000,0.000000,1.234037,459,154,305,0,0,0,0,0,0,0,0,199,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-17T09:15:00Z,2025-02-17T09:15:00Z,2025-02-17T09:21:00Z,2025-02-17T04:15:00-05:00,overnight,overnight,2025-02-17,long,vwap_bull_rejection,22241.0339,22243.0000,22240.0000,22249.0000,22240.0000,stop,-1.373333,1.500000,-1.583333,3.0000,79,0.241590,0.000000,0.000000,1.383541,327,124,203,0,0,0,0,0,0,0,0,179,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-17T09:41:00Z,2025-02-17T09:41:00Z,2025-02-17T09:42:00Z,2025-02-17T04:41:00-05:00,overnight,overnight,2025-02-17,long,vwap_bull_rejection,22240.9889,22244.5000,22239.7500,22254.0000,22239.7500,stop,-1.235789,0.315789,-2.157895,4.7500,94,0.345588,0.000000,0.000000,1.744708,272,89,183,0,0,0,0,0,0,0,0,143,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-17T17:01:00Z,2025-02-17T17:01:00Z,2025-02-17T17:11:00Z,2025-02-17T12:01:00-05:00,rth_09_30_16_00,rth_lunch_11_30_13_30,2025-02-17,short,vwap_bear_rejection,22235.8602,22232.7500,22237.2500,22223.7500,22223.7500,target,1.751111,2.333333,-0.500000,4.5000,-470,-0.322359,0.000000,0.000000,2.989849,1458,964,494,0,0,0,0,0,0,0,0,728,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-18T00:14:00Z,2025-02-18T00:14:00Z,2025-02-18T00:16:00Z,2025-02-17T19:14:00-05:00,overnight,overnight,2025-02-18,long,vwap_bull_rejection,22217.0339,22219.5000,22216.7500,22225.0000,22225.0000,target,1.592727,2.818182,-0.090909,2.7500,119,0.528889,0.000000,0.000000,1.258037,225,53,172,0,0,0,0,0,0,0,0,102,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-18T00:58:00Z,2025-02-18T00:58:00Z,2025-02-18T01:18:00Z,2025-02-17T19:58:00-05:00,overnight,overnight,2025-02-18,long,vwap_bull_rejection,22218.5061,22226.7500,22218.2500,22243.7500,22234.5000,timeout,0.780000,1.794118,-0.058824,8.5000,142,0.443750,0.000000,0.000000,1.615754,320,89,231,0,0,0,0,0,0,0,0,195,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-18T23:28:00Z,2025-02-18T23:28:00Z,2025-02-18T23:36:00Z,2025-02-18T18:28:00-05:00,overnight,overnight,2025-02-19,short,vwap_bear_rejection,22243.2858,22238.0000,22242.7500,22228.5000,22242.7500,stop,-1.235789,1.052632,-1.789474,4.7500,-119,-0.506383,0.000000,0.000000,1.326934,235,177,58,0,0,0,0,0,0,0,0,127,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-19T05:05:00Z,2025-02-19T05:05:00Z,2025-02-19T05:07:00Z,2025-02-19T00:05:00-05:00,overnight,overnight,2025-02-19,short,vwap_bear_rejection,22267.2642,22265.0000,22267.7500,22259.5000,22259.5000,target,1.592727,2.545455,-0.636364,2.7500,-19,-0.108571,0.000000,0.000000,1.444490,175,97,78,0,0,0,0,0,0,0,0,92,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-19T05:07:00Z,2025-02-19T05:07:00Z,2025-02-19T05:21:00Z,2025-02-19T00:07:00-05:00,overnight,overnight,2025-02-19,short,vwap_bear_rejection,22267.2127,22263.7500,22267.0000,22257.2500,22267.0000,stop,-1.344615,1.538462,-1.000000,3.2500,-215,-0.290934,0.000000,0.000000,5.869738,739,477,262,0,0,0,0,0,0,0,0,370,0
