regime_tf,method,alignment,regime_time,regime_session_time,regime_direction,regime_label,regime_strength,instrument,entry_tf,variant,signal_time,entry_time,exit_time,entry_session_time,trading_day,session_rollup,rth_segment,direction,reason,outcome,r,mfe_r,mae_r,risk_points,level,entry,stop,target,exit,delta_pct,volume_ratio,depth_imbalance,signal_volume,signal_trades,signal_depth_rows
60,swing_structure,neutral,2025-02-06T02:00:00Z,2025-02-05T21:00:00-05:00,neutral,neutral,0.000000,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-06T03:31:00Z,2025-02-06T03:31:00Z,2025-02-06T03:32:00Z,2025-02-05T22:31:00-05:00,2025-02-06,overnight,overnight,short,vwap_bear_rejection,stop,-1.746667,1.000000,-1.166667,1.5000,21773.7612,21772.5000,21774.0000,21769.5000,21774.0000,-0.375527,2.305447,0.000000,237,144,0
60,swing_structure,neutral,2025-02-06T02:00:00Z,2025-02-05T21:00:00-05:00,neutral,neutral,0.000000,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-06T03:46:00Z,2025-02-06T03:46:00Z,2025-02-06T03:48:00Z,2025-02-05T22:46:00-05:00,2025-02-06,overnight,overnight,short,vwap_bear_rejection,stop,-1.560000,0.375000,-1.250000,2.0000,21773.7575,21772.0000,21774.0000,21768.0000,21774.0000,-0.378641,1.277123,0.000000,103,66,0
60,swing_structure,against,2025-02-06T06:00:00Z,2025-02-06T01:00:00-05:00,long,bullish,9.596074,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-06T07:56:00Z,2025-02-06T07:56:00Z,2025-02-06T07:57:00Z,2025-02-06T02:56:00-05:00,2025-02-06,overnight,overnight,short,vwap_bear_rejection,stop,-1.280000,1.062500,-1.062500,4.0000,21790.8281,21786.7500,21790.7500,21778.7500,21790.7500,-0.215760,2.638614,0.000000,533,317,0
60,swing_structure,aligned,2025-02-06T07:00:00Z,2025-02-06T02:00:00-05:00,long,bullish,10.738007,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-06T08:31:00Z,2025-02-06T08:31:00Z,2025-02-06T08:38:00Z,2025-02-06T03:31:00-05:00,2025-02-06,overnight,overnight,long,vwap_bull_rejection,target,1.827692,2.076923,-0.192308,6.5000,21789.9591,21797.2500,21790.7500,21810.2500,21810.2500,0.137615,1.206419,0.000000,436,270,0
60,swing_structure,aligned,2025-02-06T09:00:00Z,2025-02-06T04:00:00-05:00,long,bullish,10.829346,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-06T10:22:00Z,2025-02-06T10:22:00Z,2025-02-06T10:25:00Z,2025-02-06T05:22:00-05:00,2025-02-06,overnight,overnight,long,vwap_bull_rejection,stop,-1.298667,1.000000,-1.000000,3.7500,21794.2596,21797.7500,21794.0000,21805.2500,21794.0000,0.344371,1.202229,0.000000,302,171,0
60,swing_structure,against,2025-02-06T09:00:00Z,2025-02-06T04:00:00-05:00,long,bullish,10.829346,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-06T10:50:00Z,2025-02-06T10:50:00Z,2025-02-06T11:02:00Z,2025-02-06T05:50:00-05:00,2025-02-06,overnight,overnight,short,vwap_bear_rejection,target,1.885128,2.307692,-0.179487,9.7500,21793.9202,21784.0000,21793.7500,21764.5000,21764.5000,-0.291139,1.995895,0.000000,632,334,0
60,swing_structure,against,2025-02-06T13:00:00Z,2025-02-06T08:00:00-05:00,long,bullish,1.313580,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-06T14:21:00Z,2025-02-06T14:21:00Z,2025-02-06T14:24:00Z,2025-02-06T09:21:00-05:00,2025-02-06,overnight,overnight,short,vwap_bear_rejection,stop,-1.224000,0.850000,-1.200000,5.0000,21775.4072,21770.5000,21775.5000,21760.5000,21775.5000,-0.171515,1.457176,0.000000,997,503,0
60,swing_structure,neutral,2025-02-06T16:00:00Z,2025-02-06T11:00:00-05:00,neutral,neutral,0.000000,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-06T17:19:00Z,2025-02-06T17:19:00Z,2025-02-06T17:21:00Z,2025-02-06T12:19:00-05:00,2025-02-06,rth_09_30_16_00,rth_lunch_11_30_13_30,long,vwap_bull_rejection,target,1.813333,2.000000,-0.416667,6.0000,21783.9606,21787.7500,21781.7500,21799.7500,21799.7500,0.139147,1.416464,0.000000,2156,1091,0
60,swing_structure,aligned,2025-02-06T22:00:00Z,2025-02-06T17:00:00-05:00,long,bullish,0.535768,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-06T23:04:00Z,2025-02-06T23:04:00Z,2025-02-06T23:24:00Z,2025-02-06T18:04:00-05:00,2025-02-07,overnight,overnight,long,vwap_bull_rejection,timeout,0.875385,1.307692,-0.846154,13.0000,21820.4549,21832.5000,21819.5000,21858.5000,21845.0000,0.418838,1.433290,0.000000,499,317,0
60,swing_structure,against,2025-02-07T03:00:00Z,2025-02-06T22:00:00-05:00,long,bullish,0.578919,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-07T04:29:00Z,2025-02-07T04:29:00Z,2025-02-07T04:30:00Z,2025-02-06T23:29:00-05:00,2025-02-07,overnight,overnight,short,vwap_bear_rejection,target,1.626667,2.083333,-0.083333,3.0000,21866.8928,21864.2500,21867.2500,21858.2500,21858.2500,-0.632479,3.101392,0.000000,234,93,0
60,swing_structure,aligned,2025-02-07T06:00:00Z,2025-02-07T01:00:00-05:00,long,bullish,0.435429,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-07T07:01:00Z,2025-02-07T07:01:00Z,2025-02-07T07:08:00Z,2025-02-07T02:01:00-05:00,2025-02-07,overnight,overnight,long,vwap_bull_rejection,stop,-1.179200,0.640000,-1.680000,6.2500,21860.7824,21866.0000,21859.7500,21878.5000,21859.7500,0.316456,2.687075,0.000000,711,367,0
60,swing_structure,aligned,2025-02-07T06:00:00Z,2025-02-07T01:00:00-05:00,long,bullish,0.435429,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-07T07:06:00Z,2025-02-07T07:06:00Z,2025-02-07T07:08:00Z,2025-02-07T02:06:00-05:00,2025-02-07,overnight,overnight,long,vwap_bull_rejection,stop,-1.224000,0.250000,-2.000000,5.0000,21860.8596,21865.5000,21860.5000,21875.5000,21860.5000,0.379310,1.932994,0.000000,551,230,0
60,swing_structure,against,2025-02-07T08:00:00Z,2025-02-07T03:00:00-05:00,long,bullish,2.722794,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-07T09:11:00Z,2025-02-07T09:11:00Z,2025-02-07T09:31:00Z,2025-02-07T04:11:00-05:00,2025-02-07,overnight,overnight,short,vwap_bear_rejection,timeout,0.529143,1.800000,-0.371429,8.7500,21860.1975,21851.7500,21860.5000,21834.2500,21846.0000,-0.282759,1.366635,0.000000,435,254,0
60,swing_structure,aligned,2025-02-07T08:00:00Z,2025-02-07T03:00:00-05:00,long,bullish,2.722794,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-07T09:52:00Z,2025-02-07T09:52:00Z,2025-02-07T09:53:00Z,2025-02-07T04:52:00-05:00,2025-02-07,overnight,overnight,long,vwap_bull_rejection,stop,-1.280000,0.062500,-1.687500,4.0000,21859.3670,21863.0000,21859.0000,21871.0000,21859.0000,0.295858,1.354167,0.000000,338,182,0
60,swing_structure,neutral,2025-02-07T10:00:00Z,2025-02-07T05:00:00-05:00,neutral,neutral,0.000000,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-07T11:41:00Z,2025-02-07T11:41:00Z,2025-02-07T11:51:00Z,2025-02-07T06:41:00-05:00,2025-02-07,overnight,overnight,long,vwap_bull_rejection,target,1.701333,2.466667,-0.333333,3.7500,21858.8201,21862.5000,21858.7500,21870.0000,21870.0000,0.410359,1.232204,0.000000,251,129,0
60,swing_structure,neutral,2025-02-07T12:00:00Z,2025-02-07T07:00:00-05:00,neutral,neutral,0.000000,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-07T13:17:00Z,2025-02-07T13:17:00Z,2025-02-07T13:20:00Z,2025-02-07T08:17:00-05:00,2025-02-07,overnight,overnight,long,vwap_bull_rejection,stop,-1.203636,0.772727,-1.090909,5.5000,21859.6419,21866.0000,21860.5000,21877.0000,21860.5000,0.244898,2.003407,0.000000,588,302,0
60,swing_structure,neutral,2025-02-10T22:00:00Z,2025-02-10T17:00:00-05:00,neutral,neutral,0.000000,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-10T23:04:00Z,2025-02-10T23:04:00Z,2025-02-10T23:09:00Z,2025-02-10T18:04:00-05:00,2025-02-11,overnight,overnight,short,vwap_bear_rejection,target,1.827692,2.884615,-0.384615,6.5000,21819.2502,21814.2500,21820.7500,21801.2500,21801.2500,-0.242991,1.572373,0.000000,428,260,0
60,swing_structure,neutral,2025-02-10T23:00:00Z,2025-02-10T18:00:00-05:00,neutral,neutral,0.000000,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-11T00:01:00Z,2025-02-11T00:01:00Z,2025-02-11T00:05:00Z,2025-02-10T19:01:00-05:00,2025-02-11,overnight,overnight,short,vwap_bear_rejection,target,1.655385,2.000000,0.000000,3.2500,21797.8807,21794.5000,21797.7500,21788.0000,21788.0000,-0.251613,2.409326,0.000000,465,304,0
60,swing_structure,neutral,2025-02-10T23:00:00Z,2025-02-10T18:00:00-05:00,neutral,neutral,0.000000,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-11T00:30:00Z,2025-02-11T00:30:00Z,2025-02-11T00:33:00Z,2025-02-10T19:30:00-05:00,2025-02-11,overnight,overnight,long,vwap_bull_rejection,target,1.655385,2.076923,-0.307692,3.2500,21796.3950,21799.0000,21795.7500,21805.5000,21805.5000,0.572254,2.109113,0.000000,346,169,0
60,swing_structure,neutral,2025-02-11T00:00:00Z,2025-02-10T19:00:00-05:00,neutral,neutral,0.000000,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-11T01:52:00Z,2025-02-11T01:52:00Z,2025-02-11T02:10:00Z,2025-02-10T20:52:00-05:00,2025-02-11,overnight,overnight,short,vwap_bear_rejection,target,1.720000,2.937500,-0.812500,4.0000,21799.4494,21795.0000,21799.0000,21787.0000,21787.0000,-0.326582,1.735501,0.000000,395,222,0
60,swing_structure,neutral,2025-02-11T04:00:00Z,2025-02-10T23:00:00-05:00,neutral,neutral,0.000000,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-11T05:54:00Z,2025-02-11T05:54:00Z,2025-02-11T06:01:00Z,2025-02-11T00:54:00-05:00,2025-02-11,overnight,overnight,long,vwap_bull_rejection,stop,-1.746667,1.333333,-1.000000,1.5000,21787.4675,21788.5000,21787.0000,21791.5000,21787.0000,0.263158,1.533289,0.000000,114,62,0
60,swing_structure,neutral,2025-02-11T05:00:00Z,2025-02-11T00:00:00-05:00,neutral,neutral,0.000000,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-11T06:04:00Z,2025-02-11T06:04:00Z,2025-02-11T06:18:00Z,2025-02-11T01:04:00-05:00,2025-02-11,overnight,overnight,short,vwap_bear_rejection,target,1.820800,2.320000,-0.560000,6.2500,21787.4503,21781.2500,21787.5000,21768.7500,21768.7500,-0.509434,6.643454,0.000000,477,308,0
60,swing_structure,against,2025-02-11T08:00:00Z,2025-02-11T03:00:00-05:00,short,bearish,3.568627,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-11T09:10:00Z,2025-02-11T09:10:00Z,2025-02-11T09:11:00Z,2025-02-11T04:10:00-05:00,2025-02-11,overnight,overnight,long,vwap_bull_rejection,stop,-1.235789,1.052632,-1.105263,4.7500,21777.9807,21783.2500,21778.5000,21792.7500,21778.5000,0.429194,1.545455,0.000000,459,258,0
60,swing_structure,against,2025-02-11T19:00:00Z,2025-02-11T14:00:00-05:00,long,bullish,2.043478,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-11T20:55:00Z,2025-02-11T20:55:00Z,2025-02-11T20:59:00Z,2025-02-11T15:55:00-05:00,2025-02-11,rth_09_30_16_00,rth_close_15_00_16_00,short,vwap_bear_rejection,stop,-1.160000,1.464286,-1.107143,7.0000,21785.6838,21779.5000,21786.5000,21765.5000,21786.5000,-0.149220,1.474064,0.000000,2694,1417,0
60,swing_structure,neutral,2025-02-11T22:00:00Z,2025-02-11T17:00:00-05:00,neutral,neutral,0.000000,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-11T23:06:00Z,2025-02-11T23:06:00Z,2025-02-11T23:12:00Z,2025-02-11T18:06:00-05:00,2025-02-12,overnight,overnight,short,vwap_bear_rejection,target,1.840000,2.428571,-0.357143,7.0000,21806.3090,21798.5000,21805.5000,21784.5000,21784.5000,-0.477212,2.888674,0.000000,746,450,0
60,swing_structure,neutral,2025-02-12T00:00:00Z,2025-02-11T19:00:00-05:00,neutral,neutral,0.000000,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-12T01:23:00Z,2025-02-12T01:23:00Z,2025-02-12T01:32:00Z,2025-02-11T20:23:00-05:00,2025-02-12,overnight,overnight,short,vwap_bear_rejection,target,1.751111,2.222222,-0.888889,4.5000,21808.7324,21803.5000,21808.0000,21794.5000,21794.5000,-0.186386,1.659048,0.000000,617,302,0
60,swing_structure,neutral,2025-02-12T07:00:00Z,2025-02-12T02:00:00-05:00,neutral,neutral,0.000000,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-12T08:01:00Z,2025-02-12T08:01:00Z,2025-02-12T08:15:00Z,2025-02-12T03:01:00-05:00,2025-02-12,overnight,overnight,long,vwap_bull_rejection,stop,-1.194783,1.652174,-1.347826,5.7500,21800.3861,21803.2500,21797.5000,21814.7500,21797.5000,0.228942,4.474511,0.000000,926,484,0
60,swing_structure,neutral,2025-02-12T07:00:00Z,2025-02-12T02:00:00-05:00,neutral,neutral,0.000000,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-12T08:02:00Z,2025-02-12T08:02:00Z,2025-02-12T08:14:00Z,2025-02-12T03:02:00-05:00,2025-02-12,overnight,overnight,long,vwap_bull_rejection,stop,-1.112000,0.200000,-1.050000,10.0000,21800.4500,21810.7500,21800.7500,21830.7500,21800.7500,0.356086,3.560146,0.000000,879,460,0
60,swing_structure,neutral,2025-02-12T07:00:00Z,2025-02-12T02:00:00-05:00,neutral,neutral,0.000000,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-12T08:15:00Z,2025-02-12T08:15:00Z,2025-02-12T08:18:00Z,2025-02-12T03:15:00-05:00,2025-02-12,overnight,overnight,short,vwap_bear_rejection,stop,-1.320000,0.428571,-1.285714,3.5000,21800.6804,21798.0000,21801.5000,21791.0000,21801.5000,-0.319218,2.006864,0.000000,614,310,0
60,swing_structure,neutral,2025-02-12T07:00:00Z,2025-02-12T02:00:00-05:00,neutral,neutral,0.000000,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-12T08:57:00Z,2025-02-12T08:57:00Z,2025-02-12T09:01:00Z,2025-02-12T03:57:00-05:00,2025-02-12,overnight,overnight,short,vwap_bear_rejection,target,1.736471,2.176471,-0.529412,4.2500,21800.6894,21796.7500,21801.0000,21788.2500,21788.2500,-0.344000,1.224590,0.000000,250,137,0
60,swing_structure,neutral,2025-02-12T09:00:00Z,2025-02-12T04:00:00-05:00,neutral,neutral,0.000000,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-12T10:58:00Z,2025-02-12T10:58:00Z,2025-02-12T11:00:00Z,2025-02-12T05:58:00-05:00,2025-02-12,overnight,overnight,short,vwap_bear_rejection,stop,-1.280000,0.937500,-1.062500,4.0000,21791.4976,21788.2500,21792.2500,21780.2500,21792.2500,-0.270758,3.890449,0.000000,831,326,0
60,swing_structure,neutral,2025-02-12T10:00:00Z,2025-02-12T05:00:00-05:00,neutral,neutral,0.000000,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-12T11:02:00Z,2025-02-12T11:02:00Z,2025-02-12T11:06:00Z,2025-02-12T06:02:00-05:00,2025-02-12,overnight,overnight,long,vwap_bull_rejection,stop,-1.144516,0.709677,-1.483871,7.7500,21791.4894,21795.5000,21787.7500,21811.0000,21787.7500,0.212687,1.808977,0.000000,536,263,0
60,swing_structure,neutral,2025-02-12T10:00:00Z,2025-02-12T05:00:00-05:00,neutral,neutral,0.000000,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-12T11:46:00Z,2025-02-12T11:46:00Z,2025-02-12T11:49:00Z,2025-02-12T06:46:00-05:00,2025-02-12,overnight,overnight,short,vwap_bear_rejection,stop,-1.248889,0.388889,-1.277778,4.5000,21791.0518,21787.7500,21792.2500,21778.7500,21792.2500,-0.271255,1.537504,0.000000,247,137,0
60,swing_structure,aligned,2025-02-12T11:00:00Z,2025-02-12T06:00:00-05:00,short,bearish,1.678233,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-12T12:01:00Z,2025-02-12T12:01:00Z,2025-02-12T12:05:00Z,2025-02-12T07:01:00-05:00,2025-02-12,overnight,overnight,short,vwap_bear_rejection,stop,-1.448000,1.900000,-2.300000,2.5000,21791.0322,21789.0000,21791.5000,21784.0000,21791.5000,-0.179612,3.203733,0.000000,412,243,0
60,swing_structure,neutral,2025-02-12T15:00:00Z,2025-02-12T10:00:00-05:00,neutral,neutral,0.000000,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-12T16:26:00Z,2025-02-12T16:26:00Z,2025-02-12T16:28:00Z,2025-02-12T11:26:00-05:00,2025-02-12,rth_09_30_16_00,rth_mid_11_00_11_30,short,vwap_bear_rejection,target,1.845517,2.275862,-0.310345,7.2500,21673.4561,21663.0000,21670.2500,21648.5000,21648.5000,-0.138747,1.427956,0.000000,4310,2159,0
60,swing_structure,neutral,2025-02-12T22:00:00Z,2025-02-12T17:00:00-05:00,neutral,neutral,0.000000,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-12T23:40:00Z,2025-02-12T23:40:00Z,2025-02-12T23:42:00Z,2025-02-12T18:40:00-05:00,2025-02-13,overnight,overnight,long,vwap_bull_rejection,target,1.592727,2.545455,0.000000,2.7500,21854.7625,21858.0000,21855.2500,21863.5000,21863.5000,0.358289,1.262660,0.000000,187,102,0
60,swing_structure,neutral,2025-02-13T06:00:00Z,2025-02-13T01:00:00-05:00,neutral,neutral,0.000000,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-13T07:01:00Z,2025-02-13T07:01:00Z,2025-02-13T07:08:00Z,2025-02-13T02:01:00-05:00,2025-02-13,overnight,overnight,short,vwap_bear_rejection,target,1.805217,2.130435,-0.434783,5.7500,21892.9232,21887.5000,21893.2500,21876.0000,21876.0000,-0.228516,4.837034,0.000000,1024,582,0
60,swing_structure,neutral,2025-02-13T10:00:00Z,2025-02-13T05:00:00-05:00,neutral,neutral,0.000000,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-13T11:47:00Z,2025-02-13T11:47:00Z,2025-02-13T12:07:00Z,2025-02-13T06:47:00-05:00,2025-02-13,overnight,overnight,short,vwap_bear_rejection,timeout,0.951828,1.483871,-0.279570,23.2500,21852.4445,21831.5000,21854.7500,21785.0000,21808.2500,-0.220647,15.262136,0.000000,2751,1598,0
60,swing_structure,aligned,2025-02-13T22:00:00Z,2025-02-13T17:00:00-05:00,long,bullish,2.888791,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-13T23:13:00Z,2025-02-13T23:13:00Z,2025-02-13T23:33:00Z,2025-02-13T18:13:00-05:00,2025-02-14,overnight,overnight,long,vwap_bull_rejection,timeout,-0.170526,1.736842,-0.368421,9.5000,22078.8042,22085.7500,22076.2500,22104.7500,22085.2500,0.247104,1.689773,0.000000,518,286,0
60,swing_structure,aligned,2025-02-13T22:00:00Z,2025-02-13T17:00:00-05:00,long,bullish,2.888791,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-13T23:21:00Z,2025-02-13T23:21:00Z,2025-02-13T23:35:00Z,2025-02-13T18:21:00-05:00,2025-02-14,overnight,overnight,long,vwap_bull_rejection,stop,-1.114872,1.051282,-1.128205,9.7500,22081.8604,22092.0000,22082.2500,22111.5000,22082.2500,0.216867,1.405192,0.000000,498,283,0
60,swing_structure,against,2025-02-13T22:00:00Z,2025-02-13T17:00:00-05:00,long,bullish,2.888791,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-13T23:35:00Z,2025-02-13T23:35:00Z,2025-02-13T23:42:00Z,2025-02-13T18:35:00-05:00,2025-02-14,overnight,overnight,short,vwap_bear_rejection,stop,-1.298667,0.666667,-1.066667,3.7500,22086.1226,22083.0000,22086.7500,22075.5000,22086.7500,-0.248042,1.251839,0.000000,383,220,0
60,swing_structure,aligned,2025-02-13T23:00:00Z,2025-02-13T18:00:00-05:00,long,bullish,2.183160,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-14T00:17:00Z,2025-02-14T00:17:00Z,2025-02-14T00:28:00Z,2025-02-13T19:17:00-05:00,2025-02-14,overnight,overnight,long,vwap_bull_rejection,target,1.827692,2.115385,-0.076923,6.5000,22085.7475,22091.7500,22085.2500,22104.7500,22104.7500,0.279012,1.503899,0.000000,405,232,0
60,swing_structure,against,2025-02-14T07:00:00Z,2025-02-14T02:00:00-05:00,long,bullish,1.704506,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-14T08:40:00Z,2025-02-14T08:40:00Z,2025-02-14T09:00:00Z,2025-02-14T03:40:00-05:00,2025-02-14,overnight,overnight,short,vwap_bear_rejection,timeout,-0.615814,1.000000,-0.651163,10.7500,22123.0871,22112.2500,22123.0000,22090.7500,22117.7500,-0.340811,4.995690,0.000000,1159,595,0
60,swing_structure,aligned,2025-02-14T12:00:00Z,2025-02-14T07:00:00-05:00,long,bullish,1.728395,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-14T13:56:00Z,2025-02-14T13:56:00Z,2025-02-14T13:58:00Z,2025-02-14T08:56:00-05:00,2025-02-14,overnight,overnight,long,vwap_bull_rejection,stop,-1.160000,0.142857,-2.035714,7.0000,22107.7614,22114.2500,22107.2500,22128.2500,22107.2500,0.333333,1.624400,0.000000,1185,603,0
60,swing_structure,neutral,2025-02-14T13:00:00Z,2025-02-14T08:00:00-05:00,neutral,neutral,0.000000,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-14T14:31:00Z,2025-02-14T14:31:00Z,2025-02-14T14:32:00Z,2025-02-14T09:31:00-05:00,2025-02-14,rth_09_30_16_00,rth_open_09_30_11_00,long,vwap_bull_rejection,stop,-1.049231,0.670330,-1.076923,22.7500,22108.0132,22122.7500,22100.0000,22168.2500,22100.0000,0.136650,8.577208,0.000000,6996,4112,0
60,swing_structure,neutral,2025-02-14T13:00:00Z,2025-02-14T08:00:00-05:00,neutral,neutral,0.000000,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-14T14:42:00Z,2025-02-14T14:42:00Z,2025-02-14T14:46:00Z,2025-02-14T09:42:00-05:00,2025-02-14,rth_09_30_16_00,rth_open_09_30_11_00,short,vwap_bear_rejection,stop,-1.086154,0.211538,-1.057692,13.0000,22107.8048,22097.2500,22110.2500,22071.2500,22110.2500,-0.116773,1.278502,0.000000,4710,2561,0
60,swing_structure,neutral,2025-02-14T14:00:00Z,2025-02-14T09:00:00-05:00,neutral,neutral,0.000000,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-14T15:46:00Z,2025-02-14T15:46:00Z,2025-02-14T15:53:00Z,2025-02-14T10:46:00-05:00,2025-02-14,rth_09_30_16_00,rth_open_09_30_11_00,long,vwap_bull_rejection,target,1.855484,2.161290,-0.354839,7.7500,22116.3580,22125.0000,22117.2500,22140.5000,22140.5000,0.198187,1.374619,0.000000,4193,2113,0
60,swing_structure,neutral,2025-02-14T15:00:00Z,2025-02-14T10:00:00-05:00,neutral,neutral,0.000000,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-14T16:26:00Z,2025-02-14T16:26:00Z,2025-02-14T16:46:00Z,2025-02-14T11:26:00-05:00,2025-02-14,rth_09_30_16_00,rth_mid_11_00_11_30,long,vwap_bull_rejection,timeout,0.297391,0.942029,-0.898551,17.2500,22120.7177,22131.7500,22114.5000,22166.2500,22138.0000,0.140749,1.326686,0.000000,3659,1880,0
60,swing_structure,neutral,2025-02-14T16:00:00Z,2025-02-14T11:00:00-05:00,neutral,neutral,0.000000,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-14T17:49:00Z,2025-02-14T17:49:00Z,2025-02-14T17:53:00Z,2025-02-14T12:49:00-05:00,2025-02-14,rth_09_30_16_00,rth_lunch_11_30_13_30,long,vwap_bull_rejection,target,1.868235,2.470588,-0.058824,8.5000,22121.1643,22128.5000,22120.0000,22145.5000,22145.5000,0.303589,1.291939,0.000000,2062,1097,0
60,swing_structure,aligned,2025-02-14T22:00:00Z,2025-02-14T17:00:00-05:00,long,bullish,2.045340,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-16T23:16:00Z,2025-02-16T23:16:00Z,2025-02-16T23:18:00Z,2025-02-16T18:16:00-05:00,2025-02-17,overnight,overnight,long,vwap_bull_rejection,stop,-1.235789,0.105263,-1.789474,4.7500,22218.1792,22223.5000,22218.7500,22233.0000,22218.7500,0.429501,2.374147,0.000000,922,573,0
60,swing_structure,aligned,2025-02-16T23:00:00Z,2025-02-16T18:00:00-05:00,long,bullish,2.032177,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-17T00:53:00Z,2025-02-17T00:53:00Z,2025-02-17T01:13:00Z,2025-02-16T19:53:00-05:00,2025-02-17,overnight,overnight,long,vwap_bull_rejection,timeout,1.327692,1.653846,-0.576923,6.5000,22212.1081,22219.2500,22212.7500,22232.2500,22229.0000,0.328976,1.234037,0.000000,459,199,0
60,swing_structure,aligned,2025-02-17T08:00:00Z,2025-02-17T03:00:00-05:00,long,bullish,3.427918,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-17T09:15:00Z,2025-02-17T09:15:00Z,2025-02-17T09:21:00Z,2025-02-17T04:15:00-05:00,2025-02-17,overnight,overnight,long,vwap_bull_rejection,stop,-1.373333,1.500000,-1.583333,3.0000,22241.0339,22243.0000,22240.0000,22249.0000,22240.0000,0.241590,1.383541,0.000000,327,179,0
60,swing_structure,aligned,2025-02-17T08:00:00Z,2025-02-17T03:00:00-05:00,long,bullish,3.427918,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-17T09:41:00Z,2025-02-17T09:41:00Z,2025-02-17T09:42:00Z,2025-02-17T04:41:00-05:00,2025-02-17,overnight,overnight,long,vwap_bull_rejection,stop,-1.235789,0.315789,-2.157895,4.7500,22240.9889,22244.5000,22239.7500,22254.0000,22239.7500,0.345588,1.744708,0.000000,272,143,0
60,swing_structure,aligned,2025-02-17T16:00:00Z,2025-02-17T11:00:00-05:00,short,bearish,1.655405,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-17T17:01:00Z,2025-02-17T17:01:00Z,2025-02-17T17:11:00Z,2025-02-17T12:01:00-05:00,2025-02-17,rth_09_30_16_00,rth_lunch_11_30_13_30,short,vwap_bear_rejection,target,1.751111,2.333333,-0.500000,4.5000,22235.8602,22232.7500,22237.2500,22223.7500,22223.7500,-0.322359,2.989849,0.000000,1458,728,0
60,swing_structure,against,2025-02-17T23:00:00Z,2025-02-17T18:00:00-05:00,short,bearish,1.631158,MNQ DATABENTO,1,vwap_delta_rejection,2025-02-18T00:14:00Z,2025-02-18T00:14:00Z,2025-02-18T00:16:00Z,2025-02-17T19:14:00-05:00,2025-02-18,overnight,overnight,long,vwap_bull_rejection,target,1.592727,2.818182,-0.090909,2.7500,22217.0339,22219.5000,22216.7500,22225.0000,22225.0000,0.528889,1.258037,0.000000,225,102,0
