source_file,source_row,family,variant,candidate_id,status_raw,net_dollars,profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest,triage_score,suggested_status,score_reasons,missing_required_metrics,status_cap_reasons,suggested_status_rank
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,277,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:277,,-17.240008,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,43,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:43,,-17.739998,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,181,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:181,,-17.739998,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,213,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:213,,-17.739998,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,396,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:396,,-17.739998,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,17,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:17,,-18.24,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,81,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:81,,-18.7400025,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,24,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:24,,-18.740007,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,144,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:144,,-18.740007,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,130,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:130,,-19.240005,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,131,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:131,,-19.240005,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,44,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:44,,-19.74,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,334,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:334,,-19.74,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,173,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:173,,-20.239992,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,350,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:350,,-20.239992,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,376,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:376,,-20.239992,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,416,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:416,,-20.239992,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,125,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:125,,-20.7399985,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,154,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:154,,-20.7399985,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,348,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:348,,-20.7399985,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,166,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:166,,-21.240005,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,145,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:145,,-21.740004,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,318,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:318,,-21.740004,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,444,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:444,,-21.740004,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,446,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:446,,-21.740004,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,113,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:113,,-22.24,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,176,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:176,,-22.24,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,288,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:288,,-22.24,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,370,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:370,,-22.24,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,375,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:375,,-22.24,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,425,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:425,,-22.24,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,429,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:429,,-22.24,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,291,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:291,,-22.739994,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,343,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:343,,-22.739994,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,361,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:361,,-22.739994,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,147,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:147,,-23.240007,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,177,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:177,,-23.240007,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,292,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:292,,-23.240007,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,301,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:301,,-23.240007,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,390,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:390,,-23.240007,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,395,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:395,,-23.240007,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,442,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:442,,-23.240007,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,449,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:449,,-23.240007,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,133,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:133,,-23.739999,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,266,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:266,,-23.739999,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,332,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:332,,-23.739999,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,450,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:450,,-23.739999,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,157,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:157,,-24.239996,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,284,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:284,,-24.239996,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,314,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:314,,-24.239996,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,317,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:317,,-24.74001,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,33,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:33,,-25.239993,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,365,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:365,,-25.239993,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,367,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:367,,-25.239993,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,148,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:148,,-25.7399965,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,126,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:126,,-26.239992,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,280,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:280,,-26.239992,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,48,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:48,,-26.7400105,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,73,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:73,,-26.7400105,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,321,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:321,,-26.7400105,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,358,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:358,,-26.7400105,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,430,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:430,,-27.24,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,359,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:359,,-27.7399965,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,226,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:226,,-28.240004,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,251,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:251,,-28.240004,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,270,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:270,,-28.240004,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,362,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:362,,-28.240004,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,296,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:296,,-28.739992,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,389,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:389,,-28.739992,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,431,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:431,,-28.739992,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,366,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:366,,-29.240001,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,76,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:76,,-29.7400125,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,27,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:27,,-30.24,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv,62,orb_vwap_prior_day,vwap_delta_rejection,orb_vwap_prior_day:vwap_delta_rejection:reports/mnq_2025q1_primary_replication/primary_nonoverlapping_trades.csv:62,,-30.24,,,,,,-25.0,reject,non_positive_net,"profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,0
